2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0509409,Robert Lieberman,"(2 episodes, 2006)",,,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0793455,Steve Shill,"(13 episodes, 2006-2013)",,,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0338503,Drew Z. Greenberg,,"(2 episodes, 2006)","producer (11 episodes, 2006)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0326415,John Goldwyn,,,"executive producer (93 episodes, 2006-2013)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0171780,Sara Colleton,,,"executive producer (93 episodes, 2006-2013)",female,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0001282,Tony Goldwyn,"(4 episodes, 2006-2007)",,,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0742279,Melissa Rosenberg,,"(11 episodes, 2006-2009)","co-executive producer / executive producer / consulting producer (44 episodes, 2006-2009)",female,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0330360,Keith Gordon,"(10 episodes, 2006-2013)",,,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0680312,Clyde Phillips,,"(4 episodes, 2006-2009)","executive producer (44 episodes, 2006-2009)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0772123,Tim Schlattmann,,"(16 episodes, 2006-2013)",,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0543612,James Manos Jr.,,"(developed for television by) (96 episodes, 2006-2013)","executive producer (12 episodes, 2006)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0191147,Michael Cuesta,"(5 episodes, 2006)",,"co-executive producer (11 episodes, 2006)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm2416255,Jeff Lindsay,,"(96 episodes, 2006-2013)",,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0866482,Chad Tomasoski,,,"associate producer / co-producer (49 episodes, 2006-2010)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0750800,Arturs Rusis,,,"associate producer (11 episodes, 2006)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0148723,Daniel Cerone,,"(6 episodes, 2006-2007)","executive producer / co-executive producer (35 episodes, 2006-2008)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0348940,Lauren Gussis,,"(22 episodes, 2006-2013)",,mostly_female,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0084034,Dennis Bishop,,,"producer (1 episode, 2006)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0203215,Adam Davidson,"(1 episode, 2006)",,,male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0507689,Robert Lloyd Lewis,,,"producer (93 episodes, 2006-2013)",male,[]
2006,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm2051672,Kevin Maynard,,"(11 episodes, 2006)",,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0793455,Steve Shill,"(13 episodes, 2006-2013)",,,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0326415,John Goldwyn,,,"executive producer (93 episodes, 2006-2013)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0171780,Sara Colleton,,,"executive producer (93 episodes, 2006-2013)",female,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0001282,Tony Goldwyn,"(4 episodes, 2006-2007)",,,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0118420,Scott Buck,,"(18 episodes, 2007-2013)","executive producer / co-executive producer (81 episodes, 2007-2013)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0742279,Melissa Rosenberg,,"(11 episodes, 2006-2009)","co-executive producer / executive producer / consulting producer (44 episodes, 2006-2009)",female,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0330360,Keith Gordon,"(10 episodes, 2006-2013)",,,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0680312,Clyde Phillips,,"(4 episodes, 2006-2009)","executive producer (44 episodes, 2006-2009)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0492320,Gary Law,,,"co-producer (77 episodes, 2007-2013)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0772123,Tim Schlattmann,,"(16 episodes, 2006-2013)",,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0543612,James Manos Jr.,,"(developed for television by) (96 episodes, 2006-2013)",,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0327064,Nick Gomez,"(2 episodes, 2007)",,,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0796864,Marcos Siega,"(9 episodes, 2007-2009)",,,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0687964,Jeremy Podeswa,"(1 episode, 2007)",,,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm2416255,Jeff Lindsay,,"(96 episodes, 2006-2013)",,male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0866482,Chad Tomasoski,,,"associate producer / co-producer (49 episodes, 2006-2010)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0148723,Daniel Cerone,,"(6 episodes, 2006-2007)","executive producer / co-executive producer (35 episodes, 2006-2008)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0348940,Lauren Gussis,,"(22 episodes, 2006-2013)",,mostly_female,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0507689,Robert Lloyd Lewis,,,"producer (93 episodes, 2006-2013)",male,[]
2007,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm2385065,Scott Reynolds,,"(18 episodes, 2007-2013)",,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0793455,Steve Shill,"(13 episodes, 2006-2013)",,,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0326415,John Goldwyn,,,"executive producer (93 episodes, 2006-2013)",male,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0171780,Sara Colleton,,,"executive producer (93 episodes, 2006-2013)",female,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0118420,Scott Buck,,"(18 episodes, 2007-2013)","executive producer / co-executive producer (81 episodes, 2007-2013)",male,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0742279,Melissa Rosenberg,,"(11 episodes, 2006-2009)","co-executive producer / executive producer / consulting producer (44 episodes, 2006-2009)",female,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0330360,Keith Gordon,"(10 episodes, 2006-2013)",,,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0680312,Clyde Phillips,,"(4 episodes, 2006-2009)","executive producer (44 episodes, 2006-2009)",male,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0492320,Gary Law,,,"co-producer (77 episodes, 2007-2013)",male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0772123,Tim Schlattmann,,"(16 episodes, 2006-2013)","co-executive producer / executive producer / producer / supervising producer (72 episodes, 2008-2013)",male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0543612,James Manos Jr.,,"(developed for television by) (96 episodes, 2006-2013)",,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0225416,Ernest R. Dickerson,"(9 episodes, 2008-2013)",,,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0796864,Marcos Siega,"(9 episodes, 2007-2009)",,,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0006853,Tim Hunter,"(2 episodes, 2008-2009)",,,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm2416255,Jeff Lindsay,,"(96 episodes, 2006-2013)",,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0355910,Michael C. Hall,,,"executive producer / co-executive producer (72 episodes, 2008-2013)",male,['Nom. Outstanding Lead Actor in a Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0866482,Chad Tomasoski,,,"associate producer / co-producer (49 episodes, 2006-2010)",male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0148723,Daniel Cerone,,,"executive producer / co-executive producer (35 episodes, 2006-2008)",male,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0251050,Charles H. Eglee,,"(4 episodes, 2008-2009)","executive producer (24 episodes, 2008-2009)",male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0348940,Lauren Gussis,,"(22 episodes, 2006-2013)","co-executive producer / supervising producer / producer / co-producer (70 episodes, 2008-2013)",mostly_female,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0507689,Robert Lloyd Lewis,,,"producer (93 episodes, 2006-2013)",male,['Nom. Outstanding Drama Series 2008']
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm2385065,Scott Reynolds,,"(18 episodes, 2007-2013)",,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0001093,John Dahl,"(16 episodes, 2008-2013)",,,male,[]
2008,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm1469826,Adam Fierro,,"(1 episode, 2008)","consulting producer (10 episodes, 2008)",male,[]
2009,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0922388,Wendy West,,"(11 episodes, 2009-2013)","co-executive producer / executive producer / supervising producer (60 episodes, 2009-2013)",female,[]
2009,tt0773262,Dexter,(2006– ),"
Crime, Drama, Mystery            ",21,4,nm0793455,Steve Shill,"(13 episodes, 2006-2013)",,,male,[]
