1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0614203,Dennis Stuart Murphy,,,"producer (1 episode, 1994)",male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0319412,Vern Gillum,"(1 episode, 1994)",,,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0817831,Wendy Spence,,,"producer / co-producer / associate producer (328 episodes, 1994-2009)",female,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0863990,Mark Tinker,"(1 episode, 1994)",,,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0940963,Lydia Woodward,,"(27 episodes, 1994-2006)","executive producer / consulting producer / co-executive producer / supervising producer (174 episodes, 1994-2006)",female,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0161078,Christopher Chulack,,,"executive producer / consulting producer / producer / co-executive producer (324 episodes, 1994-2009)",male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0622250,Robert Nathan,,"(4 episodes, 1994-1995)","supervising producer / co-executive producer (24 episodes, 1994-1995)",male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0046371,Neal Baer,,"(18 episodes, 1994-2000)",,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0001460,Mimi Leder,"(11 episodes, 1994-2009)",,"co-executive producer / supervising producer (40 episodes, 1994-1996)",female,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0543355,Paul Manning,,"(15 episodes, 1994-1998)","supervising producer / producer / co-producer (68 episodes, 1994-1997)",male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0371348,James Hayman,"(3 episodes, 1994-1995)",,,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0258066,Félix Enríquez Alcalá,"(12 episodes, 1994-2007)",,,unknown,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0313077,Lance Gentile,,"(7 episodes, 1994-1997)",,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0000341,Michael Crichton,,"(created by) (331 episodes, 1994-2009)","executive producer (331 episodes, 1994-2009)",male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0755261,Daniel Sackheim,"(1 episode, 1994)",,,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0390103,Rod Holcomb,"(6 episodes, 1994-2009)",,,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0444709,Elodie Keene,"(2 episodes, 1994-1995)",,,female,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0354024,Charles Haid,"(7 episodes, 1994-2008)",,,male,[]
1994,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0920274,John Wells,,"(32 episodes, 1994-2009)","executive producer (331 episodes, 1994-2009)",male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0322128,Lesli Linka Glatter,"(13 episodes, 1995-2008)",,,female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0817831,Wendy Spence,,,"producer / co-producer / associate producer (328 episodes, 1994-2009)",female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0011697,Anita W. Addison,"(1 episode, 1995)",,,female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0661751,Dean Parisot,"(1 episode, 1995)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0940963,Lydia Woodward,,"(27 episodes, 1994-2006)","executive producer / consulting producer / co-executive producer / supervising producer (174 episodes, 1994-2006)",female,['Nom. Outstanding Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0485637,Eric Laneuville,"(1 episode, 1995)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0161078,Christopher Chulack,"(43 episodes, 1995-2008)",,"executive producer / consulting producer / producer / co-executive producer (324 episodes, 1994-2009)",male,['Nom. Outstanding Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0622250,Robert Nathan,,"(4 episodes, 1994-1995)","supervising producer / co-executive producer (24 episodes, 1994-1995)",male,['Nom. Outstanding Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0000233,Quentin Tarantino,"(1 episode, 1995)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0046371,Neal Baer,,"(18 episodes, 1994-2000)",,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0001460,Mimi Leder,"(11 episodes, 1994-2009)",,"co-executive producer / supervising producer (40 episodes, 1994-1996)",female,"['Outstanding Individual Achievement in Directing for a Drama Series 1995', 'Nom. Outstanding Drama Series 1995']"
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0282378,Carol Flint,,"(15 episodes, 1995-1999)","co-executive producer / executive producer (87 episodes, 1995-1999)",mostly_female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0543355,Paul Manning,,"(15 episodes, 1994-1998)","supervising producer / producer / co-producer (68 episodes, 1994-1997)",male,['Nom. Outstanding Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0371348,James Hayman,"(3 episodes, 1994-1995)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0258066,Félix Enríquez Alcalá,"(12 episodes, 1994-2007)",,,unknown,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0827873,Tracey Stern,,"(2 episodes, 1995)",,mostly_female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0313077,Lance Gentile,,"(7 episodes, 1994-1997)",,male,['Outstanding Writing for a Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0000341,Michael Crichton,,"(created by) (331 episodes, 1994-2009)","executive producer (331 episodes, 1994-2009)",male,"['Nom. Outstanding Drama Series 1995', 'Nom. Outstanding Writing for a Drama Series 1995']"
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0314104,Fred Gerber,"(2 episodes, 1995)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0215123,Donna Deitch,"(2 episodes, 1995)",,,female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0390103,Rod Holcomb,"(6 episodes, 1994-2009)",,,male,['Nom. Outstanding Individual Achievement in Directing for a Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0444709,Elodie Keene,"(2 episodes, 1994-1995)",,,female,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0354024,Charles Haid,"(7 episodes, 1994-2008)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0920274,John Wells,,"(32 episodes, 1994-2009)","executive producer (331 episodes, 1994-2009)",male,['Nom. Outstanding Drama Series 1995']
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0772095,Thomas Schlamme,"(3 episodes, 1995-1997)",,,male,[]
1995,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0448455,Anne Kenney,,"(1 episode, 1995)",,female,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0322128,Lesli Linka Glatter,"(13 episodes, 1995-2008)",,,female,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0817831,Wendy Spence,,,"producer / co-producer / associate producer (328 episodes, 1994-2009)",female,['Outstanding Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0346550,Davis Guggenheim,"(1 episode, 1996)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0386832,Michael Hissrich,,,"associate producer (44 episodes, 1996-1998)",male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0940963,Lydia Woodward,,"(27 episodes, 1994-2006)","executive producer / consulting producer / co-executive producer / supervising producer (174 episodes, 1994-2006)",female,['Outstanding Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0638354,David Nutter,"(5 episodes, 1996-2002)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0161078,Christopher Chulack,"(43 episodes, 1995-2008)",,"executive producer / consulting producer / producer / co-executive producer (324 episodes, 1994-2009)",male,"['Outstanding Drama Series 1996', 'Nom. Outstanding Directing for a Drama Series 1996']"
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0011260,Penny Adams,,,"producer / co-producer (77 episodes, 1996-2000)",female,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0046371,Neal Baer,,"(18 episodes, 1994-2000)","co-producer / producer / supervising producer / co-executive producer / executive producer (92 episodes, 1996-2000)",male,['Nom. Outstanding Writing for a Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0003447,Whitney Ransick,"(1 episode, 1996)",,,mostly_male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0001460,Mimi Leder,"(11 episodes, 1994-2009)",,"co-executive producer / supervising producer (40 episodes, 1994-1996)",female,"['Outstanding Drama Series 1996', 'Nom. Outstanding Directing for a Drama Series 1996']"
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0282378,Carol Flint,,"(15 episodes, 1995-1999)","co-executive producer / executive producer (87 episodes, 1995-1999)",mostly_female,['Outstanding Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0446060,Barnet Kellman,"(1 episode, 1996)",,,unknown,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0543355,Paul Manning,,"(15 episodes, 1994-1998)","supervising producer / producer / co-producer (68 episodes, 1994-1997)",male,['Outstanding Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0000381,Anthony Edwards,"(4 episodes, 1996-2001)",,,male,['Nom. Outstanding Lead Actor in a Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0258066,Félix Enríquez Alcalá,"(12 episodes, 1994-2007)",,,unknown,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0861704,Richard Thorpe,"(31 episodes, 1996-2009)",,,male,['Nom. Outstanding Cinematography for a Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0313077,Lance Gentile,"(2 episodes, 1996-1998)","(7 episodes, 1994-1997)","co-producer / producer (44 episodes, 1996-1998)",male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0000341,Michael Crichton,,"(created by) (331 episodes, 1994-2009)","executive producer (331 episodes, 1994-2009)",male,['Outstanding Drama Series 1996']
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0755161,Joe Sachs,,"(35 episodes, 1996-2009)",,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0128663,Jason Cahill,,"(3 episodes, 1996-1997)",,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0143064,Belinda Casas-Wells,,"(1 episode, 1996)",,female,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0601963,Tom Moore,"(2 episodes, 1996)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0179244,Samantha Corbin-Miller,,"(7 episodes, 1996-1998)",,female,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0355329,Barbara Hall,,"(1 episode, 1996)",,female,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0390103,Rod Holcomb,"(6 episodes, 1994-2009)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0485878,Perry Lang,"(1 episode, 1996)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0354024,Charles Haid,"(7 episodes, 1994-2008)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0920274,John Wells,,"(32 episodes, 1994-2009)","executive producer (331 episodes, 1994-2009)",male,"['Outstanding Drama Series 1996', 'Nom. Outstanding Writing for a Drama Series 1996']"
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0772095,Thomas Schlamme,"(3 episodes, 1995-1997)",,,male,[]
1996,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0054077,Paris Barclay,"(3 episodes, 1996-2000)",,,male,[]
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0322128,Lesli Linka Glatter,"(13 episodes, 1995-2008)",,,female,[]
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0817831,Wendy Spence,,,"producer / co-producer / associate producer (328 episodes, 1994-2009)",female,['Nom. Outstanding Drama Series 1997']
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0589957,David Mills,,"(4 episodes, 1997-1999)","co-producer (22 episodes, 1997-1998)",male,[]
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0386832,Michael Hissrich,,,"associate producer (44 episodes, 1996-1998)",male,[]
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0864842,Jacque Elaine Toberen,"(2 episodes, 1997-1998)",,,female,[]
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0940963,Lydia Woodward,,"(27 episodes, 1994-2006)","executive producer / consulting producer / co-executive producer / supervising producer (174 episodes, 1994-2006)",female,['Nom. Outstanding Drama Series 1997']
1997,tt0108757,ER,(1994–2009),"
Drama, Romance            ",101,23,nm0638354,David Nutter,"(5 episodes, 1996-2002)",,,male,[]
